measurement,Source Link,XPath,Load Time (ms),Timestamp
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],59,2024-08-09 05:56:34
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],46,2024-08-07 10:16:06
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],56,2024-08-07 07:35:52
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-14 23:53:58
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-13 23:16:00
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],63,2024-08-11 03:30:13
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],56,2024-08-13 18:39:26
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],57,2024-08-13 02:35:37
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],50,2024-08-05 22:54:36
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],42,2024-08-05 13:11:34
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],64,2024-08-06 15:38:10
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],57,2024-08-09 22:43:00
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],47,2024-08-09 19:07:28
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],60,2024-08-10 01:37:52
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],47,2024-08-14 09:35:55
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],58,2024-08-09 22:41:43
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],57,2024-08-11 02:15:53
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],52,2024-08-07 20:05:08
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],39,2024-08-06 09:42:07
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],55,2024-08-13 23:53:13
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],42,2024-08-08 16:24:17
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],65,2024-08-07 03:21:53
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],64,2024-08-13 04:30:06
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],57,2024-08-08 00:52:08
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],46,2024-08-10 10:49:59
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-13 14:45:14
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],48,2024-08-11 08:26:55
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],52,2024-08-13 14:58:00
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],67,2024-08-12 12:41:17
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],51,2024-08-05 20:48:39
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],41,2024-08-14 19:32:00
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],59,2024-08-11 18:54:48
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],51,2024-08-05 02:45:41
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],39,2024-08-11 19:44:57
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],57,2024-08-13 01:09:11
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],69,2024-08-05 00:52:43
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],79,2024-08-14 05:15:42
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],78,2024-08-09 10:57:48
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],61,2024-08-12 08:34:45
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],54,2024-08-05 03:35:33
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],57,2024-08-10 18:26:38
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],59,2024-08-13 07:22:17
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-11 16:19:32
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-13 12:42:13
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],52,2024-08-10 22:43:14
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],58,2024-08-14 00:16:39
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],56,2024-08-08 15:24:47
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],59,2024-08-14 20:50:43
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],47,2024-08-07 10:34:06
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],87,2024-08-07 16:20:13
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],97,2024-08-14 13:35:39
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],51,2024-08-10 01:21:58
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],51,2024-08-10 11:59:47
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],46,2024-08-12 12:58:29
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],48,2024-08-07 05:04:26
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],59,2024-08-04 19:09:29
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],66,2024-08-09 15:03:38
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],46,2024-08-10 09:49:40
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],106,2024-08-14 02:59:05
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],56,2024-08-04 04:27:45
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],59,2024-08-04 20:37:49
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],39,2024-08-09 22:09:56
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],58,2024-08-11 16:19:11
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],62,2024-08-09 16:02:47
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],52,2024-08-08 01:48:45
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],46,2024-08-13 15:42:18
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],82,2024-08-10 20:44:47
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],71,2024-08-07 00:19:29
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],57,2024-08-07 14:26:13
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],44,2024-08-13 19:23:24
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],54,2024-08-11 19:39:21
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],56,2024-08-13 06:33:30
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],86,2024-08-09 03:10:38
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],42,2024-08-10 17:02:32
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],48,2024-08-08 18:21:43
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],54,2024-08-05 19:28:35
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],39,2024-08-05 00:26:01
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],57,2024-08-05 15:46:21
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-14 16:33:00
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],67,2024-08-13 14:36:26
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],105,2024-08-11 19:49:34
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],81,2024-08-08 16:55:10
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-11 13:05:54
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],61,2024-08-09 00:19:25
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],44,2024-08-09 09:13:05
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],51,2024-08-09 13:41:00
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],53,2024-08-04 10:35:13
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],86,2024-08-10 11:15:33
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],62,2024-08-04 10:59:20
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],56,2024-08-14 11:59:01
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],57,2024-08-04 20:01:21
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],55,2024-08-10 11:52:13
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],63,2024-08-11 09:41:12
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],98,2024-08-14 00:58:35
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],40,2024-08-10 01:02:08
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],99,2024-08-11 20:19:33
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],68,2024-08-08 11:56:19
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],47,2024-08-09 04:44:35
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],50,2024-08-12 14:49:37
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],39,2024-08-04 01:53:54
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],53,2024-08-04 13:53:15
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],48,2024-08-13 02:07:52
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],48,2024-08-10 05:13:20
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],61,2024-08-07 14:41:05
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],56,2024-08-12 20:56:26
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],62,2024-08-11 12:11:08
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],61,2024-08-05 11:28:13
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],54,2024-08-06 01:38:32
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],58,2024-08-06 22:02:32
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],69,2024-08-14 02:17:00
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],56,2024-08-13 14:43:50
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-08 06:48:16
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],50,2024-08-05 21:06:49
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],58,2024-08-14 12:35:27
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],87,2024-08-09 17:52:50
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],54,2024-08-10 01:41:48
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],53,2024-08-12 16:27:12
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],58,2024-08-04 13:09:01
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-04 23:57:00
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],51,2024-08-13 16:24:14
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-09 01:07:56
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-06 04:28:26
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],53,2024-08-09 20:53:48
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],52,2024-08-08 16:53:25
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],61,2024-08-10 22:22:28
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],55,2024-08-12 10:40:23
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],107,2024-08-13 03:30:42
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],62,2024-08-10 15:55:41
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],64,2024-08-11 09:35:43
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-07 09:07:48
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],49,2024-08-07 23:03:50
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],60,2024-08-14 17:30:06
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],39,2024-08-12 03:32:08
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],50,2024-08-08 07:28:21
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],58,2024-08-12 19:12:27
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],47,2024-08-10 07:14:52
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],63,2024-08-14 21:38:08
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],135,2024-08-07 20:36:04
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],39,2024-08-10 18:57:08
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],43,2024-08-09 07:20:51
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],50,2024-08-14 17:03:43
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],53,2024-08-12 02:26:54
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],50,2024-08-14 03:11:54
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],53,2024-08-09 23:34:55
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],62,2024-08-04 19:04:03
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],44,2024-08-13 04:07:03
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],54,2024-08-13 02:55:43
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],39,2024-08-09 21:15:48
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],156,2024-08-08 04:32:29
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],39,2024-08-14 02:32:26
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],52,2024-08-12 11:38:36
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],51,2024-08-11 13:41:25
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],53,2024-08-04 07:37:14
load_times,https://code.jquery.com/jquery-3.5.1.slim.min.js,/html[1]/body[2]/script[1],62,2024-08-05 11:53:07
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],28,2024-08-13 10:45:20
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],32,2024-08-09 23:46:03
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],23,2024-08-08 14:16:26
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],30,2024-08-05 07:34:31
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],21,2024-08-11 05:34:35
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],23,2024-08-12 14:58:57
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],39,2024-08-04 08:20:31
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],36,2024-08-08 11:39:44
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],37,2024-08-05 15:36:33
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],45,2024-08-05 19:57:04
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],24,2024-08-13 09:09:49
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],20,2024-08-06 11:27:27
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],33,2024-08-04 21:44:09
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],32,2024-08-10 12:20:32
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],26,2024-08-10 22:14:52
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],35,2024-08-09 17:43:55
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],25,2024-08-05 21:54:52
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],20,2024-08-08 13:10:35
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],31,2024-08-12 15:18:39
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],14,2024-08-14 15:06:49
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],39,2024-08-07 19:54:16
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],23,2024-08-04 02:00:07
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],22,2024-08-09 16:26:53
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],13,2024-08-04 23:24:24
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],45,2024-08-04 15:27:23
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],31,2024-08-08 11:08:17
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],27,2024-08-04 10:59:17
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],29,2024-08-07 17:32:18
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],27,2024-08-14 15:33:01
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],30,2024-08-13 03:26:42
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],21,2024-08-09 08:10:15
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],14,2024-08-14 22:39:50
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],17,2024-08-12 16:28:58
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],34,2024-08-05 08:04:54
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],40,2024-08-10 05:51:17
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],45,2024-08-12 14:31:39
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],28,2024-08-04 03:17:50
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],18,2024-08-13 00:10:56
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],32,2024-08-08 01:43:27
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],24,2024-08-13 06:02:28
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],35,2024-08-04 08:39:52
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],50,2024-08-09 13:31:39
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],17,2024-08-09 17:25:27
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],22,2024-08-09 12:13:14
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],39,2024-08-10 03:08:10
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],21,2024-08-09 16:43:43
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],37,2024-08-13 14:55:54
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],24,2024-08-08 09:41:48
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],20,2024-08-09 05:41:33
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],27,2024-08-13 19:13:59
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],18,2024-08-07 07:56:41
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],34,2024-08-06 15:14:27
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],28,2024-08-14 09:14:33
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],29,2024-08-07 01:20:02
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],35,2024-08-10 13:57:10
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],36,2024-08-12 14:57:17
load_times,https://cdn.jsdelivr.net/npm/@popperjs/core@2.9.1/dist/umd/popper.min.js,/html[1]/body[2]/script[2],67,2024-08-05 05:01:47
